CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,CAMP_ALLD,CAMP_ALLR_GRAD,CAMP_HSD,CAMP_HSR_GRAD,CAMP_ECND,CAMP_ECNN_GRAD,CAMP_NECND,CAMP_NECNN_GRAD,REGION_TYPE,PREPATORY
108905001,Hidalgo ECHS,108905,Hidalgo ISD,108,Hidalgo County,01,Edinburg,269,90,269,90,229,206,40,36,1,1
108906001,McAllen HS,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,507,97,462,97,317,307,190,184,1,1
108906002,Memorial HS,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,469,98,446,98,327,317,142,141,1,1
108906006,Rowe HS,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,458,97,436,97,305,293,153,153,1,1
108906007,Lamar Academy,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,100,98,93,99,83,81,17,17,1,1
108906011,Achieve ECHS,108906,McAllen ISD,108,Hidalgo County,01,Edinburg,71,100,66,100,52,52,19,19,1,1
108907001,Mercedes HS,108907,Mercedes ISD,108,Hidalgo County,01,Edinburg,207,92,204,92,188,171,19,19,1,1
108907002,Mercedes Academic Academy,108907,Mercedes ISD,108,Hidalgo County,01,Edinburg,61,74,61,74,61,45,0,0,1,1
108907006,Mercedes Early College Academy,108907,Mercedes ISD,108,Hidalgo County,01,Edinburg,106,100,0,100,90,90,16,16,1,1
108908001,Mission HS,108908,Mission CISD,108,Hidalgo County,01,Edinburg,564,92,0,92,491,452,73,67,1,1
108908002,Veterans Memorial HS,108908,Mission CISD,108,Hidalgo County,01,Edinburg,447,91,440,91,350,316,97,91,1,1
108908004,Mission Collegiate HS,108908,Mission CISD,108,Hidalgo County,01,Edinburg,87,100,87,100,74,74,13,13,1,1
108909001,PSJA ECHS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,593,98,591,98,566,552,27,27,1,1
108909002,PSJA Memorial ECHS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,451,98,448,98,409,401,42,41,1,1
108909003,PSJA North ECHS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,509,95,506,95,423,399,86,85,1,1
108909005,PSJA Sonia M Sotomayor HS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,29,76,29,76,29,22,0,0,1,1
108909007,PSJA Southwest ECHS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,405,95,402,95,0,0,0,0,1,1
108909009,PSJA Thomas Jefferson T-STEM ECHS,108909,Pharr-San Juan-Alamo ISD,108,Hidalgo County,01,Edinburg,160,100,0,100,154,154,6,6,1,1
108910001,Progreso HS,108910,Progreso ISD,108,Hidalgo County,01,Edinburg,119,87,119,87,119,104,0,0,1,1
108911001,Sharyland HS,108911,Sharyland ISD,108,Hidalgo County,01,Edinburg,383,97,362,98,205,198,178,175,1,1
108911007,Sharyland Pioneer HS,108911,Sharyland ISD,108,Hidalgo County,01,Edinburg,358,95,339,95,227,213,131,128,1,1
108911008,Sharyland Advanced Academic,108911,Sharyland ISD,108,Hidalgo County,01,Edinburg,89,100,89,100,55,55,34,34,1,1
108912001,La Joya HS,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,774,88,0,88,700,610,74,71,1,1
108912004,Juarez-Lincoln HS,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,588,84,0,84,578,489,10,7,1,1
108912007,La Joya Palmview HS,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,618,84,614,84,574,476,44,43,1,1
108912008,Jimmy Carter ECHS,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,71,100,71,100,60,60,11,11,1,1
108912010,Thelma Rosa Salinas STEM ECHS,108912,La Joya ISD,108,Hidalgo County,01,Edinburg,92,100,92,100,92,92,0,0,1,1
108913001,Weslaco HS,108913,Weslaco ISD,108,Hidalgo County,01,Edinburg,573,95,562,95,408,382,165,162,1,1
108913003,South Palm Gardens HS,108913,Weslaco ISD,108,Hidalgo County,01,Edinburg,164,95,0,95,150,143,14,13,1,1
108913006,Weslaco East HS,108913,Weslaco ISD,108,Hidalgo County,01,Edinburg,407,91,0,91,320,287,87,82,1,1
108913009,Weslaco 21st Century CTE ECHS,108913,Weslaco ISD,108,Hidalgo County,01,Edinburg,53,100,0,100,46,46,7,7,1,1
